ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
1.0267325,0.55100224,20.738592,18.679119,17.723534,17.287846,16.893024,20.767324,18.639385,17.595163,17.115429,16.739706,18.962423,17.017855,16.01959,15.555651,15.237671
1.02804634,0.55583258,22.933769,22.85409,22.042645,21.943247,21.31245,23.105978,23.154133,22.014233,21.925179,21.742607,19.201517,21.890759,20.033978,21.156754,27.974014
1.02661064,0.50035267,21.767992,20.296904,19.526945,19.160387,18.801481,21.973061,20.30464,19.446177,19.050203,18.73234,20.669016,19.448982,18.669102,18.273582,18.061125
1.02661064,0.50035268,21.736814,20.296555,19.527355,19.159401,18.802177,22.00395,20.306892,19.444138,19.051821,18.727795,20.549503,19.448601,18.685719,18.277458,18.067791
1.02700667,0.51235458,21.693314,20.777878,20.559277,20.436701,20.631283,21.857384,21.131725,20.878298,20.820765,21.046976,21.378759,20.780609,20.562742,20.534164,20.576553
1.02700667,0.51235459,21.697351,20.775885,20.560347,20.43589,20.639009,21.909679,21.134602,20.877439,20.819063,21.085756,21.380249,20.781216,20.568285,20.530523,20.588017
1.02875227,0.51366313,24.147646,22.598936,22.085157,21.775591,21.270895,23.832767,22.595951,22.12657,21.625265,21.086092,23.849184,21.538561,21.374817,20.750906,20.274458
1.02206061,0.51774561,23.470472,22.927626,22.621544,22.623062,22.02689,23.570559,22.992325,22.70466,22.429325,21.786747,21.693941,22.066629,22.114523,21.813786,22.836758
1.02273563,0.54723108,25.981873,22.389072,21.078861,20.427645,19.85298,26.484426,22.710796,21.168001,20.499414,19.946846,27.752846,21.756191,20.198608,19.842463,19.096281
1.02594811,0.54603692,22.593296,22.540115,22.395779,21.931095,21.967171,22.943771,22.704979,22.316341,21.691877,21.677439,21.257887,21.754103,21.473711,20.737293,21.169538
1.02806466,0.59219038,23.957592,22.687634,21.561462,21.094444,21.04158,24.649109,22.874744,21.606777,21.238338,20.887943,24.234411,22.093168,21.016327,20.473886,19.989161
1.02848602,0.535598,23.417789,22.376432,21.654423,21.468695,21.77956,23.597113,22.441624,21.651192,21.319689,21.257481,22.19628,21.62998,21.001936,21.724094,20.241114
1.02157102,0.57189583,24.644461,23.351149,22.299622,22.280113,21.60491,24.28561,23.268248,22.448101,22.707033,21.654551,21.613388,22.694036,22.284584,23.777475,20.687666
1.02339402,0.5139428,22.764582,23.221575,22.45788,22.696194,22.555483,23.231915,23.227579,22.345428,22.012957,21.555826,23.639391,21.736855,21.356413,21.464987,21.205408
1.02493315,0.58633466,23.861719,24.181873,22.196554,21.497906,21.107834,24.850689,23.899647,22.729767,21.851913,21.000216,25.585089,23.19886,22.893604,21.692257,20.535412
1.02708067,0.53843896,23.40521,25.341253,22.459812,24.68577,22.456352,23.978863,25.365278,23.171642,24.338032,22.970095,23.459024,25.168959,22.934641,24.421654,22.871267
1.02774348,0.60755422,23.433146,23.462778,22.007233,21.202074,20.840487,23.191233,23.779507,22.291681,21.702726,21.396172,23.912647,23.818874,21.846968,21.297205,21.82045
1.02177982,0.5786187,23.125624,23.689465,23.306999,21.793936,21.270206,23.500826,23.418072,22.922247,21.905815,22.010262,24.523695,22.816437,22.235884,21.719812,21.910383
1.02630003,0.50908996,23.997261,23.791632,23.23275,21.872631,21.941086,24.483749,23.957132,23.752378,22.056805,23.087114,23.692013,23.750635,22.802658,21.793674,24.715059
1.02785836,0.5736923,24.598433,24.058714,24.823439,22.034895,21.601419,25.062948,24.212606,25.054047,22.744987,22.349188,26.697052,23.129921,25.324587,25.926134,24.403049
1.02710632,0.57863338,24.038616,25.508978,24.048164,24.613878,20.695427,24.652496,25.205631,24.753389,25.763252,21.284042,25.264807,24.960377,24.725143,26.220854,21.106852
1.02888483,0.57931534,22.804869,25.970188,24.970863,22.95274,20.339094,22.886038,25.526522,24.316309,22.999636,20.636869,22.415077,25.086254,22.661543,22.397842,20.44865
1.02888484,0.57931534,22.609598,25.910238,24.977875,22.468891,20.327791,22.97645,25.708271,24.313757,22.986359,20.649214,22.585339,25.109175,23.600145,22.613956,20.437862
1.02584845,0.51552971,23.561684,23.262939,22.955925,22.318241,23.57386,23.177813,23.171782,22.701929,22.009396,23.665226,22.530352,22.25312,22.470224,21.150642,23.929249
1.0289729,0.50309826,25.645113,23.587543,22.817215,22.254065,21.039959,25.822285,23.622105,22.586845,22.467318,21.253702,24.66151,22.858213,22.204292,21.553078,19.894545
1.0256939,0.55802641,23.619987,24.748974,22.947756,22.329784,22.703796,23.43178,25.001781,22.990036,22.216557,21.462488,22.137169,23.613297,21.761076,21.482813,23.393145
1.02292478,0.60364065,25.890202,25.212004,25.202501,25.899464,23.662245,25.646711,25.547514,25.516306,25.585806,22.502874,25.387388,26.892641,23.939373,26.010834,24.896935
1.25793561,0.57679156,23.531155,22.711369,21.55088,21.22625,20.692148,24.970564,22.929956,21.866285,21.520134,20.729006,23.874493,22.636484,21.554306,21.263668,20.259369
1.25761617,0.52917782,25.087393,23.371826,21.838173,21.256891,20.987818,25.535009,23.382338,21.84103,21.212688,20.746424,24.832581,23.011488,21.428404,20.940182,20.053545
1.25767377,0.64192019,24.924662,23.152651,22.113783,20.664021,20.168724,25.487068,23.663723,22.415051,21.085022,20.464863,25.771873,23.50902,22.475386,20.905903,20.172087
1.02818185,0.80890195,24.847843,23.797623,22.306656,21.594276,20.60022,24.795252,23.553806,22.692982,21.724976,20.653292,23.367983,22.794119,22.037315,22.717602,20.243788
